v_cam;altitude;tma_num;V_S;V_E;V_T;maps;year;location;azimuth;photo_dist;fl_length;month;day
"00";"8000";"1313";"76";"85";"10";Taylor Glacier;"1964";dry_valleys;235;0.804;7.232;"1";"31"
"00";"8000";"1312";"52";"75";"24";Taylor Glacier;"1964";dry_valleys;69.6;0.557;12.815;"1";"31"
"00";"8000";"1311";"24";"51";"28";Taylor Glacier;"1964";dry_valleys;252;0.477;12.892;"1";"31"
"00";"8000";"1310";"1";"23";"23";Taylor Glacier;"1964";dry_valleys;74.3;0.557;12.253;"1";"31"
"00";"10000";"1309";"1";"23";"23";Mount Discovery;"1964";ross_island;166;0.903;19.863;"1";"14"
"32";"1000";"1305";"85";"87";"3";Pomerantz Tableland;"1964";north_victoria_land;97.7;1.942;3.883;"1";"10"
"32";"5000";"1293";"122";"140";"19";Franklin Island;"1963";ross_island;157;0.776;13.961;"12";"1"
"32";"5000";"1293";"122";"140";"19";Franklin Island;"1963";north_victoria_land;157;0.776;13.961;"12";"1"
"32";"25000";"1289";"104";"147";"44";"Caloplaca Hills; Wisconsin Range";"1963";transantarctic_mountains;231;1.346;57.868;"12";"30"
"32";"19000";"1288";"66";"97";"32";Mount Melbourne;"1963";north_victoria_land;153;1.622;50.272;"12";"1"
"32";"20000";"1287";"34";"66";"33";Mount Melbourne;"1963";north_victoria_land;326;1.463;46.807;"12";"1"
"32";"20000";"1285";"291";"332";"42";"Mount Murchison; Coulman Island";"1963";north_victoria_land;276;1.6;65.597;"12";"1"
"32";"20000";"1284";"245";"290";"46";"Coulman Island; Mount Murchison";"1963";north_victoria_land;95.2;1.458;65.593;"12";"1"
"32";"20000";"1283";"142";"244";"103";"Cape Hallett; Freyberg Mountains; Ebbe Glacier; Mount Soza";"1963";north_victoria_land;97.7;1.7;173.35;"12";"1"
"32";"20000";"1282";"67";"140";"74";Cape Hallett;"1963";north_victoria_land;281;0.971;70.916;"12";"27"
"32";"20000";"1281";"69";"96";"28";Ross Island;"1963";dry_valleys;72.4;0.788;21.283;"12";"27"
"32";"10800";"1280";"1";"68";"68";Nilsen Plateau;"1963";transantarctic_mountains;359;0.364;24.399;"12";"27"
"32";"8000";"1279";"44";"106";"63";Mount Discovery;"1963";ross_island;329;0.228;14.154;"12";"1"
"32";"15000";"1217";"165";"194";"30";Carlyon Glacier;"1963";transantarctic_mountains;333;0.512;14.862;"11";"1"
"32";"15000";"1216";"130";"164";"35";Carlyon Glacier;"1963";transantarctic_mountains;329;1.41;47.932;"11";"1"
"32";"15000";"1215";"85";"129";"45";"Franklin Island; Mount Discovery";"1963";ross_island;151;1.659;73.003;"11";"1"
"32";"15000";"1215";"85";"129";"45";"Franklin Island; Mount Discovery";"1963";dry_valleys;151;1.659;73.003;"11";"1"
"32";"15000";"1213";"1";"47";"47";"Franklin Island; Mount Discovery";"1963";ross_island;153;1.493;68.687;"11";"1"
"32";"20000";"1212";"191";"369";"179";"Mount Wisting; Nilsen Plateau; Mount Blackburn";"1963";transantarctic_mountains;302;0.817;145.4;"11";"2"
"32";"20000";"1211";"133";"190";"58";"Shackelton Glacier; Liv Glacier";"1963";transantarctic_mountains;6.96;1.646;93.823;"11";"2"
"32";"20000";"1210";"81";"136";"56";"Liv Glacier; Shackelton Glacier";"1963";transantarctic_mountains;204;1.211;66.622;"11";"2"
"32";"20000";"1209";"1";"76";"76";"Mount Goodale; Nilsen Plateau; D'Angelo Bluff";"1963";transantarctic_mountains;31.9;1.631;122.3;"11";"2"
"32";"20000";"1209";"1";"76";"76";"Mount Goodale; Nilsen Plateau; D'Angelo Bluff";"1963";central_antarctica_south_pole;31.9;1.631;122.3;"11";"2"
"32";"15000";"1208";"98";"140";"43";Mount Discovery;"1963";ross_island;225;0.585;24.576;"11";"1"
"32";"20000";"1207";"1";"97";"97";"Mount Goodale; Leverett Glacier";"1963";transantarctic_mountains;127;1.379;132.35;"11";"1"
"32";"16500";"1206";"86";"225";"140";"Plunket Point; Mount Kathleen; The Cloudmaker";"1963";transantarctic_mountains;183;1.206;167.57;"10";"31"
"32";"20000";"1203";"25";"51";"27";D'Angelo Bluff;"1963";central_antarctica_south_pole;283;1.07;27.833;"10";"31"
"32";"20000";"1202";"1";"24";"24";D'Angelo Bluff;"1963";central_antarctica_south_pole;135;1.158;26.628;"10";"31"
"32";"20000";"1201";"312";"394";"83";"Wisconsin Range; Leverett Glacier";"1963";transantarctic_mountains;120;1.08;88.581;"10";"1"
"32";"20000";"1200";"1";"311";"311";"Plunket Point; Liv Glacier; Wisconsin Range; Caloplaca Hills; Mount Blackburn; Nilsen Plateau";"1963";transantarctic_mountains;0;1.032;319.91;"10";"31"
"32";"25000";"1156";"1";"168";"168";"Nilsen Plateau; Plunket Point; Mount Blackburn; Mount Wisting";"1963";transantarctic_mountains;123;1.409;235.26;"2";"16"
"32";"20000";"1155";"41";"95";"55";Wilhoite Nunataks;"1963";transantarctic_mountains;343;1.04;56.179;"2";"1"
"32";"20000";"1154";"1";"40";"40";Wilhoite Nunataks;"1963";transantarctic_mountains;72.1;1.049;40.923;"2";"1"
"32";"14000";"1153";"177";"197";"21";Taylor Glacier;"1963";dry_valleys;73.5;0.414;8.276;"2";"9"
"32";"14000";"1152";"155";"176";"22";Taylor Glacier;"1963";dry_valleys;248;0.758;15.92;"2";"9"
"32";"14000";"1151";"121";"154";"34";Taylor Glacier;"1963";dry_valleys;73.1;0.723;23.853;"2";"9"
"32";"14000";"1150";"94";"120";"27";Taylor Glacier;"1963";dry_valleys;253;0.879;22.864;"2";"9"
"32";"14000";"1149";"64";"93";"30";Taylor Glacier;"1963";dry_valleys;70.9;0.567;16.449;"2";"9"
"32";"14000";"1148";"37";"63";"27";Taylor Glacier;"1963";dry_valleys;249;1.03;26.776;"2";"9"
"32";"14000";"1147";"1";"36";"36";Taylor Glacier;"1963";dry_valleys;74.2;0.776;27.156;"2";"9"
"32";"20000";"1143";"37";"110";"74";"Carlyon Glacier; Cape Selborne";"1963";transantarctic_mountains;156;1.689;123.3;"2";"1"
"32";"20000";"1142";"1";"36";"36";Wilhoite Nunataks;"1963";transantarctic_mountains;162;1.53;53.55;"2";"1"
"32";"25000";"1135";"1";"247";"247";"Caloplaca Hills; Plunket Point; Mount Wisting; Nilsen Plaateau; Mount Blackburn";"1963";transantarctic_mountains;120;1.22;300.01;"2";"4"
"32";"20000";"1134";"218";"286";"69";"Long Hills; Wisconsin Range; Caloplaca Hills";"1963";transantarctic_mountains;71;1.1;74.791;"2";"1"
"32";"20000";"1133";"100";"217";"118";"Leverett Glacier; Mount Goodale; Liv Glacier; Shackelton Glacier";"1963";transantarctic_mountains;311;1.645;192.4;"2";"1"
"32";"20000";"1132";"1";"99";"99";"Shackelton Glacier; The Cloudmaker";"1963";transantarctic_mountains;0;1.299;127.33;"2";"1"
"32";"25000";"1078";"248";"280";"33";Coulman Island;"1962";north_victoria_land;210;2.605;83.346;"12";"1"
"32";"25000";"1077";"143";"247";"105";"Coulman Island; Mount Murchison; Sequence Hills; Welcome Mountain";"1962";north_victoria_land;278;1.683;175.06;"12";"1"
"32";"25000";"1076";"1";"142";"142";"Coulman Island; Welcome Mountain; Mount Murchison; Freyberg Mountains";"1962";north_victoria_land;94;1.524;214.89;"12";"1"
"32";"25000";"1076";"1";"142";"142";"Coulman Island; Welcome Mountain; Mount Murchison; Freyberg Mountains";"1962";wilkes_land;94;1.524;214.89;"12";"1"
"32";"25000";"1075";"180";"268";"89";"Liberty Hills; Union Glacier; Vinson Massif";"1962";peninsula;55.6;1.651;145.3;"11";"1"
"32";"25000";"1075";"180";"268";"89";"Liberty Hills; Union Glacier; Vinson Massif";"1962";marie_byrd_land;55.6;1.651;145.3;"11";"1"
"32";"25000";"1074";"96";"179";"84";"Liberty Hills; Union Glacier; Vinson Massif";"1962";peninsula;234;1.993;165.37;"11";"1"
"32";"25000";"1074";"96";"179";"84";"Liberty Hills; Union Glacier; Vinson Massif";"1962";marie_byrd_land;234;1.993;165.37;"11";"1"
"32";"25000";"1073";"1";"95";"95";"Liberty Hills; Union Glacier; Vinson Massif";"1962";peninsula;59.1;1.761;165.5;"11";"1"
"32";"25000";"1073";"1";"95";"95";"Liberty Hills; Union Glacier; Vinson Massif";"1962";marie_byrd_land;59.1;1.761;165.5;"11";"1"
"32";"25000";"1068";"82";"144";"63";"Mount Murchison; Coulman Island";"1962";north_victoria_land;276;1.903;117.97;"11";"28"
"32";"19000";"1067";"1";"81";"81";"Mount Murchison; Freyberg Mountains";"1962";north_victoria_land;94.2;1.088;87.016;"11";"28"
"32";"25000";"1065";"1";"34";"34";Coulman Island;"1962";north_victoria_land;100;0.423;13.955;"11";"26"
"32";"10000";"1046";"63";"116";"54";Mount Discovery;"1962";ross_island;102;0.494;26.175;"11";"2"
"32";"10000";"1045";"38";"62";"25";Mount Discovery;"1962";ross_island;282;1.012;24.283;"11";"2"
"32";"10000";"1044";"1";"37";"37";Mount Discovery;"1962";ross_island;104;0.772;27.776;"11";"2"
"32";"25000";"1037";"186";"230";"45";Coulman Island;"1962";north_victoria_land;94.2;1.687;74.232;"11";"25"
"32";"25000";"1036";"5";"185";"181";"Pomerantz Tableland; Cape Hallett; Ob Bay; Mount Soza; Ebbe Glacier";"1962";north_victoria_land;279;1.538;276.92;"11";"25"
"32";"25000";"1035";"1";"179";"179";"Cape Hallett; Freyberg Mountains; Daniels Range; Mount Soza";"1962";north_victoria_land;101;1.453;258.63;"11";"1"
"32";"25000";"1034";"153";"260";"108";"Liberty Hills; Union Glacier; Vinson Massif";"1962";peninsula;238;1.435;153.55;"11";"1"
"32";"25000";"1034";"153";"260";"108";"Liberty Hills; Union Glacier; Vinson Massif";"1962";marie_byrd_land;238;1.435;153.55;"11";"1"
"32";"25000";"1033";"58";"152";"95";"Liberty Hills; Union Glacier; Vinson Massif";"1962";peninsula;54.7;1.68;157.89;"11";"1"
"32";"25000";"1033";"58";"152";"95";"Liberty Hills; Union Glacier; Vinson Massif";"1962";marie_byrd_land;54.7;1.68;157.89;"11";"1"
"32";"25000";"1030";"1";"207";"207";"Cape Adare; Ob Bay; Pomerantz Tableland; Suvorov Glacier; Ebbe Glacier; Mount Soza";"1962";north_victoria_land;99.1;1.612;332.12;"11";"26"
"32";"25000";"1030";"1";"207";"207";"Cape Adare; Ob Bay; Pomerantz Tableland; Suvorov Glacier; Ebbe Glacier; Mount Soza";"1962";wilkes_land;99.1;1.612;332.12;"11";"26"
"32";"25000";"1029";"208";"295";"88";"Coulman Island; Mount Murchison; Freyberg Mountains; Welcome Mountain";"1962";north_victoria_land;276;2.099;182.58;"11";"13"
"32";"15000";"1004";"1";"66";"66";"Liv Glacier; Shackelton Glacier";"1962";transantarctic_mountains;7.61;1.008;65.549;"11";"12"
"32";"20000";"1003";"96";"129";"34";"Turnstile Ridge; Carlyon Glacier";"1962";transantarctic_mountains;263;1.325;43.73;"11";"1"
"32";"20000";"1002";"1";"95";"95";"Mount Olympus; Carlyon Glacier; Mount Harmsworth";"1961";transantarctic_mountains;335;1.203;113.06;"11";"1"
"32";"20000";"1001";"125";"142";"18";"Mount Rabot; Nimrod Glacier";"1962";transantarctic_mountains;183;1.445;24.564;"11";"9"
"32";"20000";"1000";"78";"124";"47";Mount Rabot;"1962";transantarctic_mountains;20;1.197;55.065;"11";"9"
"32";"25000";"1590";"34";"106";"73";Alexandra Mountains;"1965";marie_byrd_land;289;1.2;86.411;"1";"28"
"32";"20000";"1448";"1";"70";"70";"Alexandra Mountains; Boyd Glacier; Guest Peninsula";"1964";marie_byrd_land;267;1.435;99.004;"11";"15"
"32";"25000";"1640";"1";"132";"132";"Alexandra Mountains; Guest Peninsula; Guenko Nunataks; Mt McCoy";"1965";marie_byrd_land;278;2.143;280.71;"2";"6"
"32";"20000";"990";"1";"180";"180";"Boyd Glacier; Guest Peninsula; Hull Glacier; Mt. Kosciusko; Mount Berlin";"1962";marie_byrd_land;279;1.508;269.95;"10";"29"
"32";"25000";"1483";"270";"304";"35";"Boyd Glacier; Guenko Nunataks";"1964";marie_byrd_land;294;2.078;70.64;"12";"15"
"32";"29100";"1360";"1";"82";"82";"Guest Peninsula; Guenko Nunataks; Mt McCoy; Mount Murphy";"1964";marie_byrd_land;306;2.407;194.96;"10";"1"
"32";"22000";"1727";"170";"309";"140";"McCuddin Mountains; Mt. Kosciusko; Hull Glacier; Mt. McCoy";"1966";marie_byrd_land;313;1.738;241.61;"1";"5"
"32";"22000";"1728";"1";"165";"165";"Dean Island; Mt. Kosciusko; Hull Glacier; Mt. McCoy";"1966";marie_byrd_land;289;1.684;276.2;"1";"5"
"32";"26000";"1759";"194";"297";"104";"Cape Burks; Hull Glacier; Mt. McCoy";"1966";marie_byrd_land;109;1.632;168.12;"2";"1"
"32";"19000";"1770";"1";"144";"144";"Dean Island; Cape Burks; Hull Glacier";"1965";marie_byrd_land;110;1.22;174.4;"2";"14"
"32";"22000";"1729";"166";"251";"86";"Dean Island; Cape Burks; Grant Island";"1966";marie_byrd_land;109;1.646;139.87;"1";"5"
"32";"25000";"1726";"1";"169";"169";"Mt. Gala; McCuddin Mountains; Mt. Kosciusko; Guenko Nunataks; Mount Berlin";"1966";marie_byrd_land;315;1.651;277.33;"1";"6"
"32";"29000";"1359";"1";"257";"257";"Mt Hampton; Crary Mountains; Mt Takahe";"1964";marie_byrd_land;327;1.388;355.42;"10";"1"
"32";"26000";"1893";"273";"354";"82";"Martin Peninsula; Bear Peninsula";"1966";marie_byrd_land;330;1.677;135.82;"12";"21"
"32";"25000";"2041";"1";"145";"145";"Martin Peninsula; Bear Peninsula";"1967";marie_byrd_land;339;1.154;166.1;"11";"20"
"32";"25000";"2042";"146";"237";"92";Martin Peninsula;"1967";marie_byrd_land;335;0.408;37.156;"10";"20"
"32";"26000";"1898";"239";"309";"71";Bear Peninsula;"1966";marie_byrd_land;342;1.275;89.234;"12";"4"
"32";"10000";"5124";"1";"43";"43";"Martin Peninsula; Bear Peninsula";"1947";marie_byrd_land;340;1.233;51.775;"1";"24"
"32";"25000";"2039";"181";"307";"127";Martin Peninsula;"1967";marie_byrd_land;338;0.669;84.267;"11";"20"
"32";"10000";"5123";"1";"143";"143";Martin Peninsula;"1947";marie_byrd_land;340;0.477;67.772;"1";"24"
"32";"24700";"2040";"308";"420";"113";Martin Peninsula;"1967";marie_byrd_land;338;0.73;81.792;"11";"20"
"32";"10000";"5126";"76";"95";"20";"Martin Peninsula; Bear Peninsula";"1947";marie_byrd_land;342;2.326;44.188;"1";"24"
"32";"24000";"1989";"184";"219";"36";Bear Peninsula;"1967";marie_byrd_land;350;0.342;11.978;"1";"1"
"32";"9000";"5134";"175";"186";"12";Bear Peninsula;"1947";marie_byrd_land;209;4.053;44.583;"1";"26"
"32";"24000";"1988";"148";"183";"36";Bear Peninsula;"1967";marie_byrd_land;338;0.226;7.926;"1";"1"
"32";"26000";"1897";"147";"238";"92";"Mt. Takahe; Bear Peninsula; Mt. Murphy";"1966";marie_byrd_land;245;1.733;157.69;"12";"4"
"32";"25000";"1721";"276";"374";"99";"Mt. Takahe; Bear Peninsula; Mt. Murphy";"1966";marie_byrd_land;67.3;2.101;205.87;"1";"4"
"32";"10000";"5125";"44";"75";"32";Bear Peninsula;"1947";marie_byrd_land;71.1;1.268;39.316;"1";"24"
"32";"25000";"1720";"180";"275";"96";"Mt. Takahe; Bear Peninsula; Mt. Murphy";"1966";marie_byrd_land;249;1.547;146.99;"1";"5"
"32";"25000";"1719";"89";"179";"91";"Mt. Takahe; Bear Peninsula; Mt. Murphy";"1966";marie_byrd_land;66.8;2.245;202.07;"10";"5"
"32";"10000";"5127";"96";"136";"41";Bear Peninsula;"1947";marie_byrd_land;248;1.249;49.954;"1";"24"
"32";"26000";"1981";"70";"92";"23";Mt. Takahe;"1966";marie_byrd_land;68.7;1.641;36.091;"10";"5"
"32";"25000";"1718";"1";"88";"88";"Mt. Takahe; Toney Mountains; Martin Peninsula";"1966";marie_byrd_land;248;2.545;221.45;"10";"5"
"32";"25000";"1722";"1";"92";"92";"Martin Peninsula; Toney Mountains; Crary Mountains";"1966";marie_byrd_land;247;2.406;218.98;"1";"5"
"32";"28000";"1860";"30";"47";"18";"Martin Peninsula; Mount Murphy; Toney Mountains";"1966";marie_byrd_land;211;2.263;38.473;"11";"28"
"32";"25000";"1723";"93";"179";"87";"Martin Peninsula; Toney Mountains; Crary Mountains";"1966";marie_byrd_land;63.6;2.54;218.42;"1";"5"
"32";"24000";"1982";"1";"49";"49";Martin Peninsula;"1967";marie_byrd_land;77.1;1.831;87.885;"1";"1"
"32";"25000";"2043";"238";"276";"39";"Martin Peninsula; Toney Mountains";"1967";marie_byrd_land;60.4;2.658;101;"10";"20"
"32";"25000";"1724";"180";"274";"95";"Martin Peninsula; Toney Mountains; Crary Mountains";"1966";marie_byrd_land;242;2.301;216.3;"1";"5"
"32";"25000";"1725";"1";"98";"98";"Martin Peninsula; Toney Mountains; Crary Mountains";"1966";marie_byrd_land;61.3;2.14;207.59;"1";"5"
"32";"26000";"1895";"25";"104";"80";Crary Mountains;"1966";marie_byrd_land;176;0.768;60.673;"12";"2"
"32";"26000";"1894";"1";"24";"24";Crary Mountains;"1966";marie_byrd_land;359;2.527;58.124;"12";"2"
"32";"20000";"571";"1";"76";"76";"Mt. Sidley; Mt. Hampton; Mt. Gala";"1960";marie_byrd_land;242;1.293;96.993;"1";"6"
"32";"20000";"572";"77";"156";"80";"Mt. Sidley; Mt. Hampton; Mt. Gala";"1960";marie_byrd_land;63.6;1.211;95.667;"1";"6"
"32";"25000";"1625";"1";"102";"102";"Mt. Hampton; Mt. Gala";"1965";marie_byrd_land;237;1.08;109.12;"2";"8"
"32";"25000";"1544";"1";"111";"111";"Mt. Hampton; Mt. Gala";"1965";marie_byrd_land;62.7;1.042;114.61;"1";"1"
"32";"20000";"573";"157";"197";"41";"Mt. Sidley; Mt. Hampton; Mt. Gala";"1960";marie_byrd_land;245;1.254;50.165;"1";"6"
"32";"25000";"1626";"103";"226";"124";"Dean Island; Mt. Gala; Mcuddin Mountains; Mt. Hampton";"1965";marie_byrd_land;55.8;1.407;173.03;"2";"8"
"32";"25000";"1627";"1";"97";"97";"Mt. Hampton; McCuddin Mountains; Dean Island";"1965";marie_byrd_land;233;1.818;174.49;"2";"8"
"32";"25000";"1628";"98";"167";"70";"Mt. Hampton; McCuddin Mountains; Dean Islands";"1965";marie_byrd_land;51.2;2.221;153.27;"2";"8"
"32";"25000";"1629";"168";"216";"49";"McCuddin Mountains; Dean Island";"1965";marie_byrd_land;235;2.336;112.11;"2";"8"
"32";"25000";"1624";"214";"263";"50";Mt. Kosciusko;"1965";marie_byrd_land;231;1.402;68.716;"2";"6"
"32";"25000";"1630";"217";"240";"24";"Mt. Kosciusko; Grant Island";"1965";marie_byrd_land;52.1;2.375;54.634;"2";"8"
"32";"25000";"1631";"242";"265";"24";"Mt. Kosciusko; Grant Island";"1965";marie_byrd_land;232;2.332;53.637;"2";"8"
"32";"25000";"1623";"144";"213";"70";"Mt. Kosciusko; Grant Island";"1965";marie_byrd_land;45.5;0.991;68.38;"2";"6"
"32";"25000";"1632";"266";"290";"25";"Mt. Kosciusko; Grant Island";"1965";marie_byrd_land;43.7;2.265;54.366;"2";"8"
"32";"25000";"1622";"83";"143";"61";"Mt. Kosciusko; Mount Berlin";"1965";marie_byrd_land;222;1.717;103.02;"2";"6"
"32";"25000";"1633";"291";"315";"25";"Mt. Kosciusko; Grant Island";"1965";marie_byrd_land;221;2.334;56.009;"2";"5"
"32";"25000";"1621";"17";"82";"66";"Mt. Koscuisko; Grant Island; Mount Berlin";"1965";marie_byrd_land;43.8;1.778;115.55;"2";"6"
"32";"20000";"1541";"327";"408";"82";"Mt. Koscuisko; Grant Island; Mount Berlin";"1964";marie_byrd_land;229;1.679;136.02;"12";"31"
"32";"20000";"1540";"250";"326";"77";"Hull Glacier; Cape Burks; Mount Berlin";"1964";marie_byrd_land;226;2.17;164.89;"12";"31"
"32";"20000";"1539";"170";"249";"80";"Hull Glacier; Cape Burks; Mount Berlin";"1964";marie_byrd_land;45.9;2.426;191.67;"12";"31"
"32";"20000";"1538";"86";"169";"84";"Hull Glacier; Cape Burks; Mount Berlin";"1964";marie_byrd_land;225;2.133;177.01;"12";"31"
"32";"20000";"1537";"1";"85";"85";"Hull Glacier; Cape Burks; Guenko Nunataks";"1964";marie_byrd_land;50.3;2.086;175.19;"12";"31"
"32";"25000";"1596";"1";"92";"92";"Hull Glacier; Cape Burks; Guenko Nunataks";"1965";marie_byrd_land;215;2.039;185.51;"2";"4"
"32";"25000";"1606";"69";"149";"81";"Hull Glacier; Guenko Nunataks";"1965";marie_byrd_land;216;1.718;137.47;"2";"5"
"32";"25000";"1607";"150";"177";"28";"Mt. McCoy; Guenko Nuntaks";"1965";marie_byrd_land;37;2.1;56.694;"2";"5"
"32";"25000";"1605";"1";"68";"68";"Mt. McCoy; Guenko Nuntaks";"1965";marie_byrd_land;32.9;1.534;102.79;"2";"5"
"32";"25000";"1598";"201";"282";"82";"Mt. McCoy, Guenko Nuntaks; Boyd Glacier";"1965";marie_byrd_land;37;1.886;152.73;"2";"4"
"32";"25000";"1482";"219";"269";"51";Boyd Glacier;"1964";marie_byrd_land;215;1.304;65.176;"11";"15"
"32";"25000";"1598";"201";"282";"82";"Mt. McCoy; Guenko Nuntaks; Boyd Glacier";"1965";marie_byrd_land;220;1.947;157.71;"2";"4"
"32";"25000";"1599";"1";"78";"78";"Mt. McCoy; Guenko Nuntaks; Boyd Glacier";"1965";marie_byrd_land;39.3;2.496;192.22;"2";"4"
"32";"25000";"1600";"79";"165";"87";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;214;1.545;132.88;"2";"4"
"32";"25000";"1601";"166";"230";"65";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;30.4;2.096;134.12;"2";"4"
"32";"25000";"1602";"231";"307";"77";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;211;1.8;136.79;"2";"4"
"32";"25000";"1603";"308";"385";"78";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;209;1.777;136.85;"2";"4"
"32";"25000";"1608";"178";"236";"59";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;28.6;2.269;131.62;"2";"5"
"32";"25000";"1609";"237";"296";"60";"Guest Peninsula; Boyd Glacier";"1965";marie_byrd_land;205;2.149;126.8;"2";"5"
"32";"25000";"1610";"297";"343";"47";"Guest Peninsula; Boyd Glacier; Alexandra Mountains";"1965";marie_byrd_land;24.9;2.411;110.9;"2";"5"
"32";"25000";"1611";"344";"386";"43";"Guest Peninsula; Alexandra Mountains";"1965";marie_byrd_land;203;2.606;109.46;"2";"5"
"32";"25000";"1634";"1";"41";"41";Alexandra Mountains;"1965";marie_byrd_land;22.9;2.042;81.68;"2";"5"
"32";"25000";"1635";"42";"78";"37";Alexandra Mountains;"1965";marie_byrd_land;202;2.097;75.488;"2";"5"
"32";"24000";"1637";"133";"163";"31";Alexandra Mountains;"1965";marie_byrd_land;23.7;2.152;64.568;"2";"5"
"32";"24000";"1636";"79";"112";"34";Alexandra Mountains;"1965";marie_byrd_land;23.6;2.012;66.401;"2";"5"
"32";"24000";"1638";"164";"194";"31";Alexandra Mountains;"1965";marie_byrd_land;204;2.027;60.81;"2";"6"
"32";"24000";"1639";"195";"228";"34";Alexandra Mountains;"1965";marie_byrd_land;22.9;2.208;72.851;"2";"6"
